Alliance Id,Alliance Tag,Building Power,City Sieges,Defeats,Faction,Gems,Gems Spent,Gold,Gold Spent,Helps Given,Hero Power,Highest Power,Home Server,In Power Rankings,Killcount T1,Killcount T2,Killcount T3,Killcount T4,Killcount T5,Legion Power,Lord Id,Mana,Mana Spent,Map Id,merits,Name,Ore,Power,Resources Given,Resources Given Count,Scouted,Stone Spent,T4 +T5,Tech Power,Town Center,Units Dead,Units Healed,Units Killed,Victories,Wood,Wood Spent
327419,css,1449998,-,29,League of Order,-,10810,409857883,486826167,633,636500,3102124,266,True,0,0,0,254,104,607299,15857558,1596000,24933000,266,-,你的帅坤2,696636478,3102124,794024173,370,-,531153830,358,408327,21,5034,202058,358,1262,551926286,488073575
338497,DE4D,1634987,-,2,League of Order,-,22180,585455553,620129662,3444,678020,3112148,176,True,0,0,0,0,0,525071,18608908,6402942,47192450,176,-,LordRuby,340775577,3112148,749229899,282,-,402582875,0,274070,21,-,1411,-,22,521088794,585511778
322047,EIf,2345896,-,,League of Order,-,4748,483795360,360393953,423,428650,3124479,176,True,0,0,0,0,0,326450,16722216,6657092,19031750,176,-,Thank2mini01,386100718,3124479,324580242,118,-,265160430,0,23483,22,-,,-,,469627821,392222616
312253,RA-D,1640419,-,121,League of Order,-,,418242019,23394471,5319,654440,3128789,266,True,20,4838,1994,16654,0,541421,5809940,660029,631000,266,-,Envy๋2,356038089,3128789,724584384,409,2,19779042,16654,292509,21,88810,1801020,23506,203,312722738,12272680
324423,ICH,1505008,-,94,League of Order,-,32392,1514749011,1538401853,2932,733200,3139046,176,True,10405,2386,1108,16744,2016,768226,5978319,-,93069830,176,-,gameG,611675709,3139046,2559534589,1174,9,708413941,18760,132612,21,46556,1539886,32659,224,1323148796,1447836397
336902,RsS,1693160,30,275,League of Order,48,34152,200949160,326393670,3854,501500,3141862,176,True,40216,1157,4476,2666,5727,284703,7792449,14710889,35666081,176,3535,DomDomMilf,168591569,3141862,99391031,77,33,237548446,8393,662499,21,45989,3207181,59763,439,222159980,344326789
324423,ICH,1476299,-,227,League of Order,-,34122,2410568062,2204469352,11563,960100,3141892,176,True,49390,3428,6184,40248,3842,448333,5429333,84000,42086500,176,-,ichi naydo,1073395338,3141892,3636526185,1583,7,572282634,44090,257160,21,82907,1861090,103092,516,1565938994,1377500763
305973,RA-M,1551157,-,4,League of Order,1040,17255,772234461,691670029,2105,374800,3143379,266,True,0,0,0,0,0,699878,19385836,4788000,32348750,266,-,战战农民3,76805526,3143379,407594245,147,-,137922114,0,517544,21,-,5891,-,126,120037775,217300500
275269,EIS,1898517,-,14,League of Order,-,13708,733556517,689498113,2568,501100,3149193,176,True,0,0,0,0,0,529695,15994388,2055995,20469250,176,-,melioazzzzzz,1082015414,3146905,1235224191,455,-,837616223,0,217593,21,10,292956,1487,9,563696560,553946173
305973,RA-M,1410669,-,23,League of Order,-,24800,695045425,518777841,2257,548850,3152059,266,True,18575,5228,594,326,2848,677467,1748806,8442000,29004200,266,3862,31Farmer03,301217292,3152059,402938172,156,-,178474844,3174,515073,21,39026,332145,27571,292,554509760,341569168
338497,DE4D,1716620,-,5,League of Order,-,14715,430950358,568572482,3471,499600,3155311,176,True,0,0,0,0,0,539581,18991555,378000,34783000,176,-,BigMak,329284760,3155311,770115028,368,-,367384377,0,399510,21,630,8307,151,5,425086196,573489228
277070,RA-S,1499919,-,173,League of Order,-,1965,971293157,311252799,5756,650400,3159105,266,True,0,844,1779,12928,1788,741333,12270652,3141600,18865640,266,-,先渡二歲,250246325,3159105,76284122,35,-,185261896,14716,267453,21,31224,1661577,17339,1182,162910773,183520998
338497,DE4D,1607383,-,,League of Order,-,15541,499330002,561122464,4068,590590,3159951,176,True,0,0,0,0,0,557184,18626063,13020000,54315350,176,-,LordMullet,334878842,3159951,721393096,307,-,396327706,0,404794,21,-,900,-,14,464546607,563722723
-,-,1562886,-,114,League of Order,-,8000,2831121024,1962105855,14865,505100,3160460,266,True,84,2583,4003,10418,521,393435,6694082,2173500,78942000,266,-,BankRss 1,2578371395,3160460,4478941575,2158,2,1438841789,10939,699039,21,32680,1157182,17609,213,2760049587,1931686081
324423,ICH,1446201,-,,League of Order,-,18993,1375481544,1330703718,869,607800,3161364,176,True,0,0,0,0,0,976820,15796915,-,32087250,176,-,ichi subb,389047716,3161364,2113695383,992,-,462209574,0,130543,21,-,56711,-,23,1261158348,1229799469
-,-,1556067,-,33,League of Order,20,18673,62565508,44711220,3570,654620,3161749,176,True,2320,14680,6112,15144,1814,446637,1858052,4784332,5481200,176,-,HarryWiener,11636820,3161749,-,-,1,28998783,16958,504425,20,26421,122679,40070,412,19878550,43452900
-,-,1591129,-,130,League of Order,-,8000,2844991738,1941441980,12537,487950,3175452,266,True,0,4002,3719,11632,376,391341,6700164,4580642,59022500,266,-,BankRss 4,2421031727,3175452,4558736393,2116,2,1441321658,12008,705032,21,40311,1615235,19729,91,2726495733,1970024625
277070,RA-S,1486918,-,,League of Order,-,19138,359536326,203739500,3881,397100,3180441,266,True,0,0,0,0,0,743407,17937055,-,32192550,266,-,MiniJeadzFarm,263318410,3180441,-,-,-,128951950,0,553016,21,-,91,-,4,343752800,202120200
275269,EIS,1462117,-,11,Wilderburg,-,25615,20161023,298050906,3022,622700,3182125,176,True,0,0,0,0,0,290163,7726485,-,48993200,176,-,igenerallyfeedtoo,2980635092,3182125,1922346615,749,-,2313022100,0,807145,21,12679,191671,1239,18,35464118,335282445
-,-,1565478,-,141,League of Order,-,10100,2721965437,1777012344,13423,572100,3197993,266,True,13385,1990,11178,11394,751,363238,6696746,2991018,48894500,266,-,BankRss 3,2561436153,3197993,4532847548,2162,7,1336897550,12145,697177,21,73822,1886771,38698,155,2815395504,1934360042
336902,RsS,1256818,-,155,Springwardens,-,27346,160594948,156938262,2730,906210,3205595,176,True,1403,13575,0,0,0,431666,14987362,8920130,34258100,176,-,38Duckbig,119610386,3205595,-,-,3,100159300,0,610901,20,-,400591,14978,1295,160160242,150180058
-,-,1258362,-,131,Springwardens,-,66928,10938392,202983376,219,1043260,3218287,266,True,0,0,0,0,0,756170,16371686,224113,19542262,266,-,ingomix,2621165,3218287,-,-,-,102278033,0,160495,20,-,493902,-,896,5386814,202865296
267672,BTR,1723163,-,21,Wilderburg,-,5525,2616779519,2173143768,966,481000,3219132,99,True,0,0,0,4231,190,586860,17721354,2184000,27451500,99,2095,rssfarm2,1061099605,3219132,3233024935,1436,-,913428519,4421,428109,21,50469,973068,4421,6,1732337884,1540693199
312253,RA-D,1482416,-,9,League of Order,-,5010,251948600,206877300,857,542290,3226796,266,True,0,0,0,0,0,820553,19180449,48262530,37971130,266,-,Lãnh Chúa19180449,166241592,3226796,-,-,-,131455112,0,381537,21,-,5373,-,84,231203641,200608910
-,-,1567361,-,137,League of Order,-,8000,1419247773,917281302,14075,571400,3228097,266,True,36,6198,9824,8414,249,384214,6696121,3373219,48925000,266,-,BankRss 2,4738163487,3228097,4098424979,1982,1,2690959008,8663,705122,21,40404,1258412,24721,144,1371655059,969684533
307672,CMkn,1989442,-,61,League of Order,60,28722,387279724,231778300,1088,676690,3234193,99,True,0,0,0,0,0,317791,18633445,5208000,25713250,99,-,mangoricefarm06,63315000,3234193,-,-,-,134969650,0,250270,21,-,62323,-,270,70434000,221577400
311541,EXP~,1764736,-,14,League of Order,-,9790,199146830,317054197,1834,484910,3235362,99,True,0,0,0,0,0,179418,18727774,15301100,50680075,99,273,OoKaZoO2,112151565,3235362,191377498,111,-,211297587,0,806298,21,9223,79995,201,33,291450253,323840833
267672,BTR,1792508,-,30,Wilderburg,-,6992,2434015580,2028753537,847,473100,3246289,99,True,22,425,3096,1693,345,602970,17769672,1062580,26292000,99,1227,rssfarm10,1075005179,3246289,3126553072,1381,-,928298489,2038,377711,21,22114,967389,5581,4,1721153790,1532299830
277070,RA-S,1865212,-,55,League of Order,-,8575,2367067257,1524030851,7772,530150,3247389,266,True,373,0,761,9690,4305,582478,2742387,9048234,19546992,266,-,Unhoły8,1464014124,3247389,3336438571,1233,3,912751972,13995,269549,21,112638,1745537,15129,1445,2310203261,1466329882
311541,EXP~,1744493,-,1,Wilderburg,-,10477,196508389,319970571,1403,566380,3251892,99,True,0,0,0,0,0,162925,18744688,14204066,47811800,99,249,OoKaZoO1,220548808,3251892,175400001,94,-,228404150,0,778094,21,5704,67149,206,49,122537240,264871589
323610,Trex,2191213,-,10,League of Order,-,5000,608880269,340072578,953,396600,3252918,99,True,0,0,0,440,110,504160,17171591,6130390,21588000,99,153,Iced3,455098343,3252918,202800000,78,-,222523174,550,160945,21,-,130417,550,15,588476962,323714812
305973,RA-M,1414973,-,16,League of Order,-,26835,842892583,630431436,985,557950,3258879,266,True,0,0,100,742,499,748599,5604836,10966842,30503500,266,149,31Farmer02,290959472,3258879,425952921,165,7,179463538,1241,537357,21,5861,118848,1341,70,490673100,234021221
322047,EIf,2459531,-,,League of Order,-,5540,495021669,499072456,611,428850,3265340,176,True,0,0,0,0,0,358800,16722224,7644000,21051250,176,-,Thank2mini02,411672768,3265340,542562705,199,-,397805901,0,18159,22,-,,-,,459357781,484209713
307672,CMkn,1906266,-,66,League of Order,340,18014,293584003,239290700,868,717230,3269522,99,True,0,0,0,0,0,343935,18601219,10290000,26317350,99,29,mangoricefarm03,71601579,3269522,-,-,-,132260050,0,302091,21,-,105010,67,544,122006044,221560000
-,-,1321294,-,103,Springwardens,40,,61805802,,4939,583500,3271312,99,True,4835,20860,29485,18476,1196,873117,4707012,10530830,,99,-,IIoooooMoooooII,42701972,3271312,12900000,10,14,,19672,493401,20,-,905007,74852,222,61440325,
322094,Buns,1666346,-,50,Wilderburg,850,20925,442993226,556544612,1302,535800,3271402,176,True,0,0,0,0,0,783020,16983348,1423800,27556250,176,-,Medusaaaaa,204505492,3271402,587001407,392,2,295900328,0,276736,21,-,978644,3244,70,142950504,465989502
-,-,1587488,-,152,League of Order,-,46632,1202085378,1121074265,3649,596500,3274365,99,True,0,0,0,388,4661,601152,15843681,80272,34168450,99,1230,RomoFarm4,1140510461,3274365,1846781769,970,-,853922236,5049,489225,21,4617,4748939,5049,75,915161478,897568657
312253,RA-D,1727804,-,29,League of Order,-,7850,356574680,431366740,1435,452950,3294188,266,True,0,0,0,0,0,564740,18292799,7392000,38381450,266,42,桑卡彡清燉鮑魚湯,208725772,3294188,263625291,115,-,222514726,0,548694,21,-,53121,107,10,327626093,423373060
322094,Buns,1540599,-,,Wilderburg,-,36123,1548191742,1414584274,5238,527450,3294473,176,True,0,0,0,0,0,506766,16696564,-,44296000,176,-,参Squeak XXX参,645278358,3294473,2426441699,926,1,604805475,0,719658,21,-,3167,2,24,1522398902,1415790380
307595,~ASG,1700122,-,30,Wilderburg,-,25667,1967411580,1309671744,1854,514900,3300814,99,True,0,0,1307,3393,139,775692,13825740,1091720,25294500,99,189,rssfarm26,948456931,3300814,1808344123,667,-,638251378,3532,310100,21,9372,660670,4839,121,1876192178,1316027894
322094,Buns,1563467,-,5,Wilderburg,-,37969,1506798345,1425709095,5387,517850,3304098,176,True,0,0,0,0,0,492409,16712451,-,45063700,176,-,参Squeak XXIV参,664256592,3304098,2329279230,895,4,682037109,0,730372,21,39397,176717,1804,19,1462217788,1480920876
277070,RA-S,1517853,-,127,League of Order,-,1836,365934452,315413913,5689,655600,3321924,266,True,0,521,1388,1770,3142,812451,12270778,2503200,23334340,266,-,先渡三歲,606080377,3321924,161329336,72,-,183336925,4912,336020,21,11538,1251827,6821,1214,259073517,189417739
-,-,2326321,-,11,League of Order,-,14073,412497338,562587728,1407,444650,3396718,176,True,0,0,0,0,0,272951,15791712,252000,26055350,176,105,Bun1aFarm,264787060,3324188,532018046,188,-,349543803,0,280266,22,844,41273,286,40,395087098,556415998
322211,EIL,1014401,-,112,Wilderburg,-,8503,310038580,320463032,5987,1049600,3329337,176,True,8939,15432,12883,7049,0,823095,5253661,8851089,12035460,176,-,Brojins Other Bank,13436627,3329337,249501830,116,2,67686497,7049,430249,19,20207,427019,44303,987,17974640,103946761
337794,SoIo,1672394,-,41,League of Order,-,11843,527175613,566969150,3925,542400,3336962,176,True,0,0,0,0,0,621620,18717290,5921799,30995400,176,-,oBeru,280933026,3336962,425600000,152,-,130938250,0,500548,21,-,90460,39,123,529676635,576380486
322094,Buns,1525111,-,,Wilderburg,-,36914,1523603652,1421769072,5836,538050,3337960,176,True,0,0,0,0,0,571977,16678009,-,43089100,176,-,参Squeak XXVII参,810986905,3337960,2472026315,949,1,718932606,0,702822,21,-,3408,-,19,1394792998,1351468584
324423,ICH,1547872,-,46,League of Order,-,27160,1864601853,1766442272,1114,694750,3342026,176,True,0,0,0,0,0,1007580,16552526,-,37491600,176,-,ICHI RACHID42,537812747,3342026,2957945773,1430,-,629017546,0,91824,21,-,381403,1100,283,1786820101,1724489190
-,-,1809968,-,,League of Order,-,6083,189126000,210550200,665,377950,3361674,266,True,0,0,0,0,0,547176,15648708,15960000,34198750,266,-,小風農場004,280412059,3361674,-,-,-,122637650,0,626580,21,-,,-,,221616378,216948500
267672,BTR,1944543,-,12,Wilderburg,-,10946,2369302813,1663047769,1158,470000,3362127,99,True,99,0,276,2422,140,558862,17751770,1008000,27375750,99,1502,rssfarm13,1072573714,3362127,2947544297,1270,-,917934899,2562,388722,21,41021,537920,2937,12,1959313614,1697050735
312253,RA-D,1794021,-,30,League of Order,-,8715,346756998,399073942,1493,469600,3364323,266,True,0,0,0,0,0,552890,18292821,8988000,40531850,266,40,桑卡彡蜜汁豬肥鞭,200519236,3364323,135133983,53,-,205094967,0,547812,21,-,106207,102,17,329609850,389410624
322094,Buns,1575387,1,2,Wilderburg,-,39327,1431749238,1358996309,4324,512250,3364359,176,True,2349,41,124,8821,0,486372,16663137,-,44547650,176,-,参Squeak XXI参,731959906,3364359,2376285467,858,1,690293974,8821,790350,21,52853,231530,11409,35,1328771854,1332726897
322094,Buns,1537939,-,,Wilderburg,-,34880,1471725233,1329095137,5712,531050,3364413,176,True,0,0,0,0,0,495151,16696702,-,45833000,176,-,参Squeak XXIII参,778502875,3364413,2272340765,890,1,686351550,0,800273,21,-,292,-,6,1317059524,1264351413
277070,RA-S,1375266,-,10,League of Order,-,750,283883603,219548920,1379,503200,3365184,266,True,0,0,0,0,0,557363,16937379,54690843,48129400,266,-,吉姆雷諾,175804046,3365184,-,-,-,124045100,0,929355,21,-,1184,-,37,250837111,201123180
307672,CMkn,1904537,-,105,League of Order,220,19956,328813260,246654800,717,774510,3365263,99,True,0,0,0,0,0,362395,18594065,10096726,27241250,99,-,mangoricefarm02,70788037,3365263,-,-,-,133274550,0,323821,21,-,132040,-,646,121632810,227348000
277070,RA-S,1539047,-,118,League of Order,-,3969,326491619,320968576,5931,649500,3366578,266,True,0,999,1807,7111,1814,814102,12268550,2757300,20530840,266,-,先渡一歲,240380102,3366578,161129545,71,-,185347042,8925,363929,21,-,1189202,11731,1248,779398597,187483818
-,-,1606023,-,185,League of Order,-,9525,4078742004,2513382433,17909,624650,3368598,266,True,27604,32871,13485,31881,1699,426816,6688260,4250400,88214000,266,-,BankRss 0,1014096980,3368598,5551476701,2629,8,493480785,33580,711109,21,121214,1806283,107540,516,4511729935,2793639742
323610,Trex,1677974,128,103,Wilderburg,24,25255,33775553,161704271,4069,738700,3371145,99,True,133835,71851,37090,13841,3156,594702,2128483,3142805,13772425,99,-,Leo Farm 2,37881603,3371145,47157904,27,49,88201129,16997,359769,21,100890,924425,285330,954,19724420,146646031
275269,EIS,1573930,3,71,League of Order,10,15650,973747708,932240316,4291,780000,3379682,176,True,7374,20570,8413,2971,10,817541,4348536,1711522,17984500,176,-,ShAvEy 05,1281513884,3379682,2088822894,1026,1,922552282,2981,208211,21,872,337274,40029,548,1197352095,1110336323
275269,EIS,1855996,-,17,League of Order,-,7664,961378620,905593768,3145,490150,3381009,176,True,0,467,0,2142,368,589315,15994461,798000,27770000,176,5,Mеliodas,768082541,3381009,1411634679,521,-,667194790,2510,445548,21,4,627224,2977,4,741547519,741378710
267672,BTR,1790826,-,18,Wilderburg,-,5790,2561469738,2138306236,826,490500,3392620,99,True,0,136,908,715,388,660276,17721696,2100000,28597000,99,572,rssfarm5,1076045196,3392620,3192338664,1418,-,932756569,1103,451018,21,25437,637244,2147,10,1695078068,1517746550
324423,ICH,1556114,-,1,League of Order,-,17637,1270051907,1230656510,904,619650,3398479,176,True,0,0,0,0,0,1089300,16958568,4494000,39712850,176,-,ICHI RACH3,402946484,3398479,2067458417,928,-,459285404,0,133415,21,-,55436,-,64,1411625371,1326593816
-,-,1487818,-,261,League of Order,-,43606,1236579963,1121007393,3897,664500,3399221,99,True,160,2600,2830,1619,4981,649405,6587358,460250,37386856,99,429,RomoFarm1,1139682728,3399221,1868544713,983,-,839621485,6600,597498,21,19685,6439919,12190,128,978995555,920076955
277070,RA-S,1394563,-,22,League of Order,-,24181,461610618,582666613,1663,683270,3403337,266,True,0,0,0,0,0,668032,16250485,10644415,34741250,266,-,小隻獵犬6,382957754,3403337,758297449,317,-,404431485,0,657472,21,-,45596,-,437,467235210,592561662
305973,RA-M,1955769,-,99,League of Order,-,14480,162930913,374481866,1077,510150,3403726,266,True,0,0,0,16,611,144501,1175974,3533251,42149053,266,475,farmer account,87987541,3403726,178823937,85,-,200145081,627,793306,21,7417,841087,627,8,149986014,386695826
322047,EIf,2634705,-,,League of Order,-,5808,485245773,518506057,543,437700,3415414,176,True,0,0,0,0,0,323750,16722179,11214000,21374747,176,-,AppleMini002,379499963,3415414,563228610,204,-,400613980,0,19259,22,-,,-,,471563545,502932779
324423,ICH,1482131,-,8,League of Order,-,20770,1281016048,1315807816,1159,611900,3418205,176,True,0,0,0,2024,1030,1136284,16793731,1722000,44549620,176,-,ICHI RACH1,507487725,3418205,2331546050,1075,-,578847228,3054,187890,21,-,449943,3054,108,1477463677,1431745719
277070,RA-S,1581135,-,,League of Order,-,22475,410255280,220727300,5195,325450,3420333,266,True,0,0,0,0,0,809680,17936495,-,37646600,266,-,MiniJeadzFarmer,307307182,3420333,-,-,-,135466300,0,704068,21,-,,-,,410909196,220440100
277070,RA-S,1417620,-,21,League of Order,-,25795,431001071,575302523,1667,696870,3421375,266,True,0,0,0,0,0,626678,16250528,8325665,36354000,266,-,小隻獵犬7,345687965,3421375,785600265,319,-,372577289,0,680207,21,-,22377,-,415,547532057,670619160
-,-,1620710,1,209,League of Order,-,50753,1205262079,1107827490,3411,684850,3421977,99,True,0,0,1470,1685,3279,608085,7318202,1501684,34880112,99,202,RomoFarm3,1152452715,3421977,1817648227,901,3,847188252,4964,508332,21,40538,5474424,6434,73,932599628,878651018
322094,Buns,1767231,-,4,Wilderburg,-,35394,1569265253,1494043629,5004,523350,3435192,176,True,0,0,0,0,0,341940,16639213,-,46539200,176,-,参Squeak XXV参,874424318,3435192,2580464243,959,1,791434324,0,802671,21,-,40927,19412,35,1416801402,1401521560
277070,RA-S,1471372,-,44,Wilderburg,-,39780,892876855,928057261,2349,1166270,3436567,266,True,0,0,0,512,302,568977,16249844,1218000,21839200,266,-,小小壯2號,377143787,3436567,1540587019,710,-,415582329,814,229948,21,3701,186333,814,608,1054391901,1075216857
275269,EIS,1390535,-,2,League of Order,-,22805,113856850,283478998,2600,540300,3438946,176,True,0,0,0,0,0,643051,15296531,8481092,44997500,176,-,SexiMimo,151628599,3438946,209770722,151,1,277874523,0,865060,20,-,65299,34,22,72168050,274294333
265766,ECH5,1640879,-,86,League of Order,-,25817,2144467954,2066161948,4983,734600,3447456,60,True,0,0,0,8735,49,861071,6246996,6054119,65025000,60,-,moonmoondarkm,825766945,3447456,3696744620,1391,3,1029204978,8784,210906,21,33153,1169687,8784,476,1732826235,1674258667
